EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-03-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, PLOUMANAC'H (STAID: 11245).
Blended and updated with sources: 175637 907117 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
175637,20071207,  117,    0
175637,20071208,   86,    0
175637,20071209,  141,    0
175637,20071210,  113,    0
175637,20071211,   33,    0
175637,20071212,   35,    0
175637,20071213,   44,    0
175637,20071214,   50,    0
175637,20071215,   74,    0
175637,20071216,   59,    0
175637,20071217,   84,    0
175637,20071218,   69,    0
175637,20071219,   64,    0
175637,20071220,   49,    0
175637,20071221,   40,    0
175637,20071222,   32,    0
175637,20071223,   27,    0
175637,20071224,   58,    0
175637,20071225,   51,    0
175637,20071226,   47,    0
175637,20071227,   54,    0
175637,20071228,   75,    0
175637,20071229,   85,    0
175637,20071230,   39,    0
175637,20071231,   38,    0
175637,20080101,   38,    0
175637,20080102,   63,    0
175637,20080103,   71,    0
175637,20080104,   54,    0
175637,20080105,   65,    0
175637,20080106,   52,    0
175637,20080107,   81,    0
175637,20080108,   66,    0
175637,20080109,   62,    0
175637,20080110,   71,    0
175637,20080111,   69,    0
175637,20080112,   64,    0
175637,20080113,   73,    0
175637,20080114,   73,    0
175637,20080115,   87,    0
175637,20080116,   68,    0
175637,20080117,   78,    0
175637,20080118,   87,    0
175637,20080119,   77,    0
175637,20080120,   59,    0
175637,20080121,   76,    0
175637,20080122,   45,    0
175637,20080123,   42,    0
175637,20080124,   45,    0
175637,20080125,   35,    0
175637,20080126,   21,    0
175637,20080127,   21,    0
175637,20080128,   28,    0
175637,20080129,   22,    0
175637,20080130,   59,    0
175637,20080131,   90,    0
175637,20080201,   67,    0
175637,20080202,   48,    0
175637,20080203,   60,    0
175637,20080204,   62,    0
175637,20080205,  106,    0
175637,20080206,   56,    0
175637,20080207,   24,    0
175637,20080208,   22,    0
175637,20080209,   20,    0
175637,20080210,   27,    0
175637,20080211,   42,    0
175637,20080212,   46,    0
175637,20080213,   46,    0
175637,20080214,   64,    0
175637,20080215,   83,    0
175637,20080216,   79,    0
175637,20080217,   52,    0
175637,20080218,   42,    0
175637,20080219,   38,    0
175637,20080220,   23,    0
175637,20080221,   50,    0
175637,20080222,   57,    0
175637,20080223,   28,    0
175637,20080224,   45,    0
175637,20080225,   41,    0
175637,20080226,   72,    0
175637,20080227,   40,    0
175637,20080228,   47,    0
175637,20080229,   62,    0
175637,20080301,   91,    0
175637,20080302,   73,    0
175637,20080303,   72,    0
175637,20080304,   92,    0
175637,20080305,   48,    0
175637,20080306,   48,    0
175637,20080307,   56,    0
175637,20080308,   66,    0
175637,20080309,   50,    0
175637,20080310,  135,    0
175637,20080311,  112,    0
175637,20080312,   95,    0
175637,20080313,   70,    0
175637,20080314,   52,    0
175637,20080315,   32,    0
175637,20080316,   61,    0
175637,20080317,   66,    0
175637,20080318,   88,    0
175637,20080319,   79,    0
175637,20080320,   66,    0
175637,20080321,  116,    0
175637,20080322,  131,    0
175637,20080323,   79,    0
175637,20080324,   75,    0
175637,20080325,   40,    0
175637,20080326,   59,    0
175637,20080327,   35,    0
175637,20080328,   80,    0
175637,20080329,   78,    0
175637,20080330,   51,    0
175637,20080331,   73,    0
175637,20080401,   66,    0
175637,20080402,   54,    0
175637,20080403,   24,    0
175637,20080404,   13,    0
175637,20080405,   48,    0
175637,20080406,   70,    0
175637,20080407,   25,    0
175637,20080408,   37,    0
175637,20080409,   44,    0
175637,20080410,   33,    0
175637,20080411,   72,    0
175637,20080412,   57,    0
175637,20080413,   51,    0
175637,20080414,   53,    0
175637,20080415,   37,    0
175637,20080416,   51,    0
175637,20080417,  112,    0
175637,20080418,   89,    0
175637,20080419,   29,    0
175637,20080420,   49,    0
175637,20080421,   54,    0
175637,20080422,   28,    0
175637,20080423,   39,    0
175637,20080424,   62,    0
175637,20080425,   38,    0
175637,20080426,   26,    0
175637,20080427,   34,    0
175637,20080428,   47,    0
175637,20080429,   48,    0
175637,20080430,   84,    0
175637,20080501,   41,    0
175637,20080502,   32,    0
175637,20080503,   34,    0
175637,20080504,   28,    0
175637,20080505,   29,    0
175637,20080506,   24,    0
175637,20080507,   22,    0
175637,20080508,   33,    0
175637,20080509,   21,    0
175637,20080510,   25,    0
175637,20080511,   18,    0
175637,20080512,   21,    0
175637,20080513,   40,    0
175637,20080514,   34,    0
175637,20080515,   20,    0
175637,20080516,   25,    0
175637,20080517,   32,    0
175637,20080518,   63,    0
175637,20080519,   85,    0
175637,20080520,   52,    0
175637,20080521,   35,    0
175637,20080522,   20,    0
175637,20080523,   34,    0
175637,20080524,   70,    0
175637,20080525,   29,    0
175637,20080526,   46,    0
175637,20080527,   40,    0
175637,20080528,   39,    0
175637,20080529,   20,    0
175637,20080530,   27,    0
175637,20080531,   16,    0
175637,20080601,   16,    0
175637,20080602,   40,    0
175637,20080603,   56,    0
175637,20080604,   24,    0
175637,20080605,   41,    0
175637,20080606,   53,    0
175637,20080607,   34,    0
175637,20080608,   30,    0
175637,20080609,   20,    0
175637,20080610,   20,    0
175637,20080611,   34,    0
175637,20080612,   51,    0
175637,20080613,   30,    0
175637,20080614,   32,    0
175637,20080615,   28,    0
175637,20080616,   32,    0
175637,20080617,   38,    0
175637,20080618,   58,    0
175637,20080619,   61,    0
175637,20080620,   27,    0
175637,20080621,   42,    0
175637,20080622,   59,    0
175637,20080623,   32,    0
175637,20080624,   28,    0
175637,20080625,   61,    0
175637,20080626,   53,    0
175637,20080627,   67,    0
175637,20080628,   52,    0
175637,20080629,   45,    0
175637,20080630,   27,    0
175637,20080701,   32,    0
175637,20080702,   43,    0
175637,20080703,   53,    0
175637,20080704,   42,    0
175637,20080705,   85,    0
175637,20080706,   80,    0
175637,20080707,   94,    0
175637,20080708,   72,    0
175637,20080709,   68,    0
175637,20080710,   57,    0
175637,20080711,   56,    0
175637,20080712,   47,    0
175637,20080713,   26,    0
175637,20080714,   33,    0
175637,20080715,   47,    0
175637,20080716,   42,    0
175637,20080717,   55,    0
175637,20080718,   58,    0
175637,20080719,   59,    0
175637,20080720,   41,    0
175637,20080721,   43,    0
175637,20080722,   32,    0
175637,20080723,   43,    0
175637,20080724,   48,    0
175637,20080725,   28,    0
175637,20080726,   18,    0
175637,20080727,   28,    0
175637,20080728,   28,    0
175637,20080729,   56,    0
175637,20080730,   34,    0
175637,20080731,   32,    0
175637,20080801,   57,    0
175637,20080802,   53,    0
175637,20080803,   52,    0
175637,20080804,   40,    0
175637,20080805,   47,    0
175637,20080806,   32,    0
175637,20080807,   48,    0
175637,20080808,   55,    0
175637,20080809,   59,    0
175637,20080810,   72,    0
175637,20080811,   44,    0
175637,20080812,   77,    0
175637,20080813,   91,    0
175637,20080814,   35,    0
175637,20080815,   32,    0
175637,20080816,   53,    0
175637,20080817,   48,    0
175637,20080818,   78,    0
175637,20080819,   79,    0
175637,20080820,   58,    0
175637,20080821,   29,    0
175637,20080822,   50,    0
175637,20080823,   35,    0
175637,20080824,   54,    0
175637,20080825,   55,    0
175637,20080826,   38,    0
175637,20080827,   27,    0
175637,20080828,   30,    0
175637,20080829,   30,    0
175637,20080830,   32,    0
175637,20080831,   46,    0
175637,20080901,   56,    0
175637,20080902,   70,    0
175637,20080903,   64,    0
175637,20080904,   52,    0
175637,20080905,   63,    0
175637,20080906,   84,    0
175637,20080907,   63,    0
175637,20080908,   34,    0
175637,20080909,   47,    0
175637,20080910,   51,    0
175637,20080911,   55,    0
175637,20080912,   47,    0
175637,20080913,   44,    0
175637,20080914,   23,    0
175637,20080915,   34,    0
175637,20080916,   36,    0
175637,20080917,   51,    0
175637,20080918,   59,    0
175637,20080919,   66,    0
175637,20080920,   61,    0
175637,20080921,   61,    0
175637,20080922,   88,    0
175637,20080923,  105,    0
175637,20080924,   89,    0
175637,20080925,   60,    0
175637,20080926,   62,    0
175637,20080927,   43,    0
175637,20080928,   22,    0
175637,20080929,   42,    0
175637,20080930,   86,    0
175637,20081001,   92,    0
175637,20081002,   79,    0
175637,20081003,   88,    0
175637,20081004,   67,    0
175637,20081005,   94,    0
175637,20081006,   46,    0
175637,20081007,   75,    0
175637,20081008,   32,    0
175637,20081009,   24,    0
175637,20081010,   28,    0
175637,20081011,   29,    0
175637,20081012,   28,    0
175637,20081013,   33,    0
175637,20081014,   31,    0
175637,20081015,   61,    0
175637,20081016,   38,    0
175637,20081017,   20,    0
175637,20081018,   32,    0
175637,20081019,   41,    0
175637,20081020,   65,    0
175637,20081021,   46,    0
175637,20081022,   44,    0
175637,20081023,   54,    0
175637,20081024,   53,    0
175637,20081025,   47,    0
175637,20081026,   66,    0
175637,20081027,   59,    0
175637,20081028,   58,    0
175637,20081029,   70,    0
175637,20081030,   68,    0
175637,20081031,  137,    0
175637,20081101,  121,    0
175637,20081102,   89,    0
175637,20081103,  103,    0
175637,20081104,   42,    0
175637,20081105,   58,    0
175637,20081106,   33,    0
175637,20081107,   57,    0
175637,20081108,   63,    0
175637,20081109,   88,    0
175637,20081110,   79,    0
175637,20081111,   71,    0
175637,20081112,   45,    0
175637,20081113,   45,    0
175637,20081114,   46,    0
175637,20081115,   33,    0
175637,20081116,   34,    0
175637,20081117,   47,    0
175637,20081118,   79,    0
175637,20081119,   50,    0
175637,20081120,   56,    0
175637,20081121,   82,    0
175637,20081122,   75,    0
175637,20081123,   82,    0
175637,20081124,  123,    0
175637,20081125,  109,    0
175637,20081126,   36,    0
175637,20081127,   57,    0
175637,20081128,   25,    0
175637,20081129,   50,    0
175637,20081130,   96,    0
175637,20081201,   74,    0
175637,20081202,   73,    0
175637,20081203,   65,    0
175637,20081204,   86,    0
175637,20081205,  111,    0
175637,20081206,   51,    0
175637,20081207,   50,    0
175637,20081208,   33,    0
175637,20081209,   94,    0
175637,20081210,   59,    0
175637,20081211,   33,    0
175637,20081212,   47,    0
175637,20081213,   49,    0
175637,20081214,   57,    0
175637,20081215,   71,    0
175637,20081216,   26,    0
175637,20081217,   46,    0
175637,20081218,   58,    0
175637,20081219,   49,    0
175637,20081220,   70,    0
175637,20081221,   46,    0
175637,20081222,   28,    0
175637,20081223,   45,    0
175637,20081224,   52,    0
175637,20081225,   76,    0
175637,20081226,  100,    0
175637,20081227,  101,    0
175637,20081228,   98,    0
175637,20081229,   48,    0
175637,20081230,   31,    0
175637,20081231,   62,    0
175637,20090101,   75,    0
175637,20090102,   83,    0
175637,20090103,   78,    0
175637,20090104,   27,    0
175637,20090105,   80,    0
175637,20090106,   86,    0
175637,20090107,   57,    0
175637,20090108,   41,    0
175637,20090109,   26,    0
175637,20090110,   34,    0
175637,20090111,   66,    0
175637,20090112,   88,    0
175637,20090113,   44,    0
175637,20090114,   42,    0
175637,20090115,   49,    0
175637,20090116,   51,    0
175637,20090117,   80,    0
175637,20090118,   87,    0
175637,20090119,   83,    0
175637,20090120,   43,    0
175637,20090121,   51,    0
175637,20090122,   75,    0
175637,20090123,   90,    0
175637,20090124,   61,    0
175637,20090125,   58,    0
175637,20090126,   58,    0
175637,20090127,   32,    0
175637,20090128,   38,    0
175637,20090129,   40,    0
175637,20090130,   60,    0
175637,20090131,   36,    0
175637,20090201,  113,    0
175637,20090202,   71,    0
175637,20090203,   57,    0
175637,20090204,   52,    0
175637,20090205,   33,    0
175637,20090206,   93,    0
175637,20090207,   85,    0
175637,20090208,   47,    0
175637,20090209,   73,    0
175637,20090210,   94,    0
175637,20090211,   30,    0
175637,20090212,   40,    0
175637,20090213,   42,    0
175637,20090214,   21,    0
175637,20090215,   20,    0
175637,20090216,   31,    0
175637,20090217,   34,    0
175637,20090218,   12,    0
175637,20090219,   14,    0
175637,20090220,   29,    0
175637,20090221,   19,    0
175637,20090222,   49,    0
175637,20090223,   31,    0
175637,20090224,   12,    0
175637,20090225,    7,    0
175637,20090226,   34,    0
175637,20090227,   20,    0
175637,20090228,   40,    0
175637,20090301,   40,    0
175637,20090302,   36,    0
175637,20090303,   64,    0
175637,20090304,   66,    0
175637,20090305,   79,    0
175637,20090306,   40,    0
175637,20090307,   59,    0
175637,20090308,   91,    0
175637,20090309,   78,    0
175637,20090310,   84,    0
175637,20090311,   36,    0
175637,20090312,   34,    0
175637,20090313,   30,    0
175637,20090314,   54,    0
175637,20090315,   16,    0
175637,20090316,   29,    0
175637,20090317,   42,    0
175637,20090318,   44,    0
175637,20090319,   45,    0
175637,20090320,   51,    0
175637,20090321,   21,    0
175637,20090322,   39,    0
175637,20090323,   57,    0
175637,20090324,   65,    0
175637,20090325,   81,    0
175637,20090326,   81,    0
175637,20090327,   74,    0
175637,20090328,   64,    0
175637,20090329,   31,    0
175637,20090330,   31,    0
175637,20090331,   45,    0
175637,20090401,   69,    0
175637,20090402,   40,    0
175637,20090403,   24,    0
175637,20090404,   44,    0
175637,20090405,   28,    0
175637,20090406,   42,    0
175637,20090407,   49,    0
175637,20090408,   45,    0
175637,20090409,   52,    0
175637,20090410,   33,    0
175637,20090411,   25,    0
175637,20090412,   25,    0
175637,20090413,   42,    0
175637,20090414,   28,    0
175637,20090415,   13,    0
175637,20090416,   35,    0
175637,20090417,   28,    0
175637,20090418,   36,    0
175637,20090419,   50,    0
175637,20090420,   18,    0
175637,20090421,   30,    0
175637,20090422,   23,    0
175637,20090423,   26,    0
175637,20090424,   42,    0
175637,20090425,   66,    0
175637,20090426,   66,    0
175637,20090427,   72,    0
175637,20090428,   40,    0
175637,20090429,   42,    0
175637,20090430,   43,    0
175637,20090501,   47,    0
175637,20090502,   28,    0
175637,20090503,   49,    0
175637,20090504,   51,    0
175637,20090505,   66,    0
175637,20090506,   50,    0
175637,20090507,   43,    0
175637,20090508,   61,    0
175637,20090509,   28,    0
175637,20090510,   51,    0
175637,20090511,   94,    0
175637,20090512,   93,    0
175637,20090513,   16,    0
175637,20090514,   18,    0
175637,20090515,   79,    0
175637,20090516,   64,    0
175637,20090517,   71,    0
175637,20090518,   64,    0
175637,20090519,   50,    0
175637,20090520,   23,    0
175637,20090521,   38,    0
175637,20090522,   32,    0
175637,20090523,   34,    0
175637,20090524,   30,    0
175637,20090525,   25,    0
175637,20090526,   65,    0
175637,20090527,   73,    0
175637,20090528,   38,    0
175637,20090529,   63,    0
175637,20090530,   60,    0
175637,20090531,   41,    0
175637,20090601,   32,    0
175637,20090602,   44,    0
175637,20090603,   31,    0
175637,20090604,   48,    0
175637,20090605,   42,    0
175637,20090606,   37,    0
175637,20090607,   55,    0
175637,20090608,   35,    0
175637,20090609,   32,    0
175637,20090610,   50,    0
175637,20090611,   37,    0
175637,20090612,   26,    0
175637,20090613,   18,    0
175637,20090614,   20,    0
175637,20090615,   42,    0
175637,20090616,   32,    0
175637,20090617,   45,    0
175637,20090618,   36,    0
175637,20090619,   46,    0
175637,20090620,   45,    0
175637,20090621,   33,    0
175637,20090622,   24,    0
175637,20090623,   57,    0
175637,20090624,   45,    0
175637,20090625,   35,    0
175637,20090626,   19,    0
175637,20090627,   30,    0
175637,20090628,   35,    0
175637,20090629,   38,    0
175637,20090630,   18,    0
175637,20090701,   22,    0
175637,20090702,   32,    0
175637,20090703,   34,    0
175637,20090704,   32,    0
175637,20090705,   51,    0
175637,20090706,   75,    0
175637,20090707,   73,    0
175637,20090708,   58,    0
175637,20090709,   47,    0
175637,20090710,   32,    0
175637,20090711,   41,    0
175637,20090712,   55,    0
175637,20090713,   52,    0
175637,20090714,   49,    0
175637,20090715,   62,    0
175637,20090716,   41,    0
175637,20090717,   90,    0
175637,20090718,   76,    0
175637,20090719,   70,    0
175637,20090720,   31,    0
175637,20090721,   45,    0
175637,20090722,   40,    0
175637,20090723,   47,    0
175637,20090724,   66,    0
175637,20090725,   41,    0
175637,20090726,   47,    0
175637,20090727,   51,    0
175637,20090728,   46,    0
175637,20090729,   57,    0
175637,20090730,   54,    0
175637,20090731,   32,    0
175637,20090801,   46,    0
175637,20090802,   38,    0
175637,20090803,   49,    0
175637,20090804,   58,    0
175637,20090805,   28,    0
175637,20090806,   23,    0
175637,20090807,   38,    0
175637,20090808,   28,    0
175637,20090809,   28,    0
175637,20090810,   53,    0
175637,20090811,   32,    0
175637,20090812,   39,    0
175637,20090813,   36,    0
175637,20090814,   19,    0
175637,20090815,   27,    0
175637,20090816,   27,    0
175637,20090817,   26,    0
175637,20090818,   27,    0
175637,20090819,   29,    0
175637,20090820,   66,    0
175637,20090821,   45,    0
175637,20090822,   32,    0
175637,20090823,   24,    0
175637,20090824,   41,    0
175637,20090825,   44,    0
175637,20090826,   66,    0
175637,20090827,   44,    0
175637,20090828,   84,    0
175637,20090829,   46,    0
175637,20090830,   47,    0
175637,20090831,   34,    0
175637,20090901,   66,    0
175637,20090902,   66,    0
175637,20090903,   77,    0
175637,20090904,   76,    0
175637,20090905,   42,    0
175637,20090906,   34,    0
175637,20090907,   28,    0
175637,20090908,   22,    0
175637,20090909,   95,    0
175637,20090910,  116,    0
175637,20090911,  109,    0
175637,20090912,  106,    0
175637,20090913,   86,    0
175637,20090914,   96,    0
175637,20090915,  110,    0
175637,20090916,  116,    0
175637,20090917,  126,    0
175637,20090918,   50,    0
175637,20090919,   42,    0
175637,20090920,   27,    0
175637,20090921,   24,    0
175637,20090922,   35,    0
175637,20090923,   20,    0
175637,20090924,   33,    0
175637,20090925,   35,    0
175637,20090926,   39,    0
175637,20090927,   40,    0
175637,20090928,   44,    0
175637,20090929,   32,    0
175637,20090930,   25,    0
175637,20091001,   32,    0
175637,20091002,   34,    0
175637,20091003,   62,    0
175637,20091004,   33,    0
175637,20091005,   36,    0
175637,20091006,   54,    0
175637,20091007,   24,    0
175637,20091008,   68,    0
175637,20091009,   36,    0
175637,20091010,   39,    0
175637,20091011,   54,    0
175637,20091012,   51,    0
175637,20091013,   28,    0
175637,20091014,   42,    0
175637,20091015,   45,    0
175637,20091016,   45,    0
175637,20091017,   63,    0
175637,20091018,   22,    0
175637,20091019,   40,    0
175637,20091020,   37,    0
175637,20091021,   40,    0
175637,20091022,   46,    0
175637,20091023,   47,    0
175637,20091024,   71,    0
175637,20091025,   54,    0
175637,20091026,   36,    0
175637,20091027,   41,    0
175637,20091028,   32,    0
175637,20091029,   23,    0
175637,20091030,   29,    0
175637,20091031,   36,    0
175637,20091101,   76,    0
175637,20091102,   85,    0
175637,20091103,  100,    0
175637,20091104,  105,    0
175637,20091105,   85,    0
175637,20091106,   66,    0
175637,20091107,   80,    0
175637,20091108,  102,    0
175637,20091109,   30,    0
175637,20091110,   35,    0
175637,20091111,   42,    0
175637,20091112,   65,    0
175637,20091113,   94,    0
175637,20091114,   99,    0
175637,20091115,   50,    0
175637,20091116,   72,    0
175637,20091117,   53,    0
175637,20091118,   80,    0
175637,20091119,   65,    0
175637,20091120,   54,    0
175637,20091121,   68,    0
175637,20091122,   94,    0
175637,20091123,  121,    0
175637,20091124,   99,    0
175637,20091125,   88,    0
175637,20091126,   63,    0
175637,20091127,   82,    0
175637,20091128,   72,    0
175637,20091129,   92,    0
175637,20091130,   84,    0
175637,20091201,   48,    0
175637,20091202,   58,    0
175637,20091203,   90,    0
175637,20091204,   47,    0
175637,20091205,   72,    0
175637,20091206,   80,    0
175637,20091207,   80,    0
175637,20091208,   57,    0
175637,20091209,   38,    0
175637,20091210,   32,    0
175637,20091211,   56,    0
175637,20091212,   79,    0
175637,20091213,   88,    0
175637,20091214,   62,    0
175637,20091215,   27,    0
175637,20091216,   32,    0
175637,20091217,   87,    0
175637,20091218,  127,    0
175637,20091219,   69,    0
175637,20091220,   47,    0
175637,20091221,   37,    0
175637,20091222,   39,    0
175637,20091223,   54,    0
175637,20091224,   46,    0
175637,20091225,   60,    0
175637,20091226,   63,    0
175637,20091227,   72,    0
175637,20091228,   66,    0
175637,20091229,   59,    0
175637,20091230,   41,    0
175637,20091231,   70,    0
175637,20100101,   77,    0
175637,20100102,   35,    0
175637,20100103,   66,    0
175637,20100104,   74,    0
175637,20100105,   44,    0
175637,20100106,   61,    0
175637,20100107,  100,    0
175637,20100108,  108,    0
175637,20100109,  134,    0
175637,20100110,   64,    0
175637,20100111,   31,    0
175637,20100112,   56,    0
175637,20100113,   52,    0
175637,20100114,   20,    0
175637,20100115,   56,    0
175637,20100116,   75,    0
175637,20100117,   59,    0
175637,20100118,   30,    0
175637,20100119,   64,    0
175637,20100120,   51,    0
175637,20100121,   44,    0
175637,20100122,   55,    0
175637,20100123,   43,    0
175637,20100124,   34,    0
175637,20100125,   37,    0
175637,20100126,   72,    0
175637,20100127,   63,    0
175637,20100128,   65,    0
175637,20100129,   90,    0
175637,20100130,   57,    0
175637,20100131,   38,    0
175637,20100201,   48,    0
175637,20100202,   68,    0
175637,20100203,   56,    0
175637,20100204,   53,    0
175637,20100205,   62,    0
175637,20100206,   54,    0
175637,20100207,   56,    0
175637,20100208,   77,    0
175637,20100209,  112,    0
175637,20100210,   96,    0
175637,20100211,  124,    0
175637,20100212,   74,    0
175637,20100213,   96,    0
175637,20100214,   50,    0
175637,20100215,   31,    0
175637,20100216,   51,    0
175637,20100217,   38,    0
175637,20100218,   65,    0
175637,20100219,   52,    0
175637,20100220,   49,    0
175637,20100221,   46,    0
175637,20100222,   44,    0
175637,20100223,   49,    0
175637,20100224,   76,    0
175637,20100225,   57,    0
175637,20100226,   77,    0
175637,20100227,   52,    0
175637,20100228,   80,    0
175637,20100301,   36,    0
175637,20100302,   50,    0
175637,20100303,   80,    0
175637,20100304,   77,    0
175637,20100305,   52,    0
175637,20100306,   59,    0
175637,20100307,  109,    0
175637,20100308,  116,    0
175637,20100309,  114,    0
175637,20100310,  128,    0
175637,20100311,   92,    0
175637,20100312,   53,    0
175637,20100313,   53,    0
175637,20100314,   39,    0
175637,20100315,   25,    0
175637,20100316,   39,    0
175637,20100317,   30,    0
175637,20100318,   55,    0
175637,20100319,   53,    0
175637,20100320,   74,    0
175637,20100321,   45,    0
175637,20100322,   43,    0
175637,20100323,   40,    0
175637,20100324,   24,    0
175637,20100325,   50,    0
175637,20100326,   63,    0
175637,20100327,   60,    0
175637,20100328,   51,    0
175637,20100329,   50,    0
175637,20100330,   82,    0
175637,20100331,   96,    0
175637,20100401,   56,    0
175637,20100402,   65,    0
175637,20100403,   53,    0
175637,20100404,   61,    0
175637,20100405,   54,    0
175637,20100406,   41,    0
175637,20100407,   48,    0
175637,20100408,   31,    0
175637,20100409,   40,    0
175637,20100410,   46,    0
175637,20100411,   92,    0
175637,20100412,  102,    0
175637,20100413,   90,    0
175637,20100414,   68,    0
175637,20100415,   68,    0
175637,20100416,   85,    0
175637,20100417,   60,    0
175637,20100418,   27,    0
175637,20100419,   23,    0
175637,20100420,   31,    0
175637,20100421,   56,    0
175637,20100422,   66,    0
175637,20100423,   41,    0
175637,20100424,   20,    0
175637,20100425,   53,    0
175637,20100426,   37,    0
175637,20100427,   37,    0
175637,20100428,   37,    0
175637,20100429,   33,    0
175637,20100430,   50,    0
175637,20100501,   49,    0
175637,20100502,   62,    0
175637,20100503,   92,    0
175637,20100504,   92,    0
175637,20100505,   58,    0
175637,20100506,   22,    0
175637,20100507,   37,    0
175637,20100508,   80,    0
175637,20100509,   97,    0
175637,20100510,  107,    0
175637,20100511,   92,    0
175637,20100512,   37,    0
175637,20100513,   18,    0
175637,20100514,   28,    0
175637,20100515,   28,    0
175637,20100516,   55,    0
175637,20100517,   43,    0
175637,20100518,   15,    0
175637,20100519,   18,    0
175637,20100520,    4,    0
175637,20100521,   18,    0
175637,20100522,   44,    0
175637,20100523,   33,    0
175637,20100524,    3,    0
175637,20100525,   22,    0
175637,20100526,   26,    0
175637,20100527,   24,    0
175637,20100528,   26,    0
175637,20100529,   65,    0
175637,20100530,   64,    0
175637,20100531,   29,    0
175637,20100601,   50,    0
175637,20100602,   40,    0
175637,20100603,   41,    0
175637,20100604,   19,    0
175637,20100605,   38,    0
175637,20100606,   56,    0
175637,20100607,   42,    0
175637,20100608,   34,    0
175637,20100609,   34,    0
175637,20100610,   92,    0
175637,20100611,   64,    0
175637,20100612,   25,    0
175637,20100613,   38,    0
175637,20100614,   69,    0
175637,20100615,   96,    0
175637,20100616,   94,    0
175637,20100617,   52,    0
175637,20100618,   24,    0
175637,20100619,   38,    0
175637,20100620,   15,    0
175637,20100621,   26,    0
175637,20100622,   16,    0
175637,20100623,   22,    0
175637,20100624,   18,    0
175637,20100625,   13,    0
175637,20100626,   21,    0
175637,20100627,   24,    0
175637,20100628,   16,    0
175637,20100629,   39,    0
175637,20100630,   27,    0
175637,20100701,   48,    0
175637,20100702,   31,    0
175637,20100703,   36,    0
175637,20100704,   46,    0
175637,20100705,   44,    0
175637,20100706,   28,    0
175637,20100707,   34,    0
175637,20100708,   18,    0
175637,20100709,   28,    0
175637,20100710,   22,    0
175637,20100711,   27,    0
175637,20100712,   24,    0
175637,20100713,   41,    0
175637,20100714,   59,    0
175637,20100715,   85,    0
175637,20100716,   65,    0
175637,20100717,   51,    0
175637,20100718,   32,    0
175637,20100719,   22,    0
175637,20100720,   34,    0
175637,20100721,   42,    0
175637,20100722,   54,    0
175637,20100723,   38,    0
175637,20100724,   31,    0
175637,20100725,   44,    0
175637,20100726,   49,    0
175637,20100727,   50,    0
175637,20100728,   45,    0
175637,20100729,   31,    0
175637,20100730,   34,    0
175637,20100731,   46,    0
175637,20100801,   41,    0
175637,20100802,   32,    0
175637,20100803,   41,    0
175637,20100804,   70,    0
175637,20100805,   50,    0
175637,20100806,   52,    0
175637,20100807,   52,    0
175637,20100808,   27,    0
175637,20100809,   44,    0
175637,20100810,   59,    0
175637,20100811,   41,    0
175637,20100812,   41,    0
175637,20100813,   46,    0
175637,20100814,   40,    0
175637,20100815,   46,    0
175637,20100816,   45,    0
175637,20100817,   52,    0
175637,20100818,   50,    0
175637,20100819,   46,    0
175637,20100820,   54,    0
175637,20100821,   57,    0
175637,20100822,   43,    0
175637,20100823,   74,    0
175637,20100824,   55,    0
175637,20100825,   54,    0
175637,20100826,   55,    0
175637,20100827,   43,    0
175637,20100828,   39,    0
175637,20100829,   54,    0
175637,20100830,   59,    0
175637,20100831,   58,    0
175637,20100901,   65,    0
175637,20100902,   48,    0
175637,20100903,   43,    0
175637,20100904,   16,    0
175637,20100905,   22,    0
175637,20100906,   40,    0
175637,20100907,   37,    0
175637,20100908,   41,    0
175637,20100909,   53,    0
175637,20100910,   50,    0
175637,20100911,   45,    0
175637,20100912,   44,    0
175637,20100913,   46,    0
175637,20100914,   68,    0
175637,20100915,   56,    0
175637,20100916,   42,    0
175637,20100917,   35,    0
175637,20100918,   20,    0
175637,20100919,   41,    0
175637,20100920,   36,    0
175637,20100921,   32,    0
175637,20100922,   35,    0
175637,20100923,   52,    0
175637,20100924,   62,    0
175637,20100925,   72,    0
175637,20100926,   44,    0
175637,20100927,   40,    0
175637,20100928,   42,    0
175637,20100929,   46,    0
175637,20100930,   48,    0
175637,20101001,   63,    0
175637,20101002,   27,    0
175637,20101003,   49,    0
175637,20101004,   65,    0
175637,20101005,   37,    0
175637,20101006,   46,    0
175637,20101007,   42,    0
175637,20101008,   42,    0
175637,20101009,   45,    0
175637,20101010,   65,    0
175637,20101011,  123,    0
175637,20101012,   95,    0
175637,20101013,   88,    0
175637,20101014,   57,    0
175637,20101015,   52,    0
