EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-03-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, BORDEAUX-MERIGNAC (STAID: 34).
Blended and updated with sources: 175646 907510 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
175646,19610614,   79,    0
175646,19610615,   83,    0
175646,19610616,   82,    0
175646,19610617,   78,    0
175646,19610618,   73,    0
175646,19610619,   76,    0
175646,19610620,   68,    0
175646,19610621,   60,    0
175646,19610622,   64,    0
175646,19610623,   66,    0
175646,19610624,   59,    0
175646,19610625,   66,    0
175646,19610626,   83,    0
175646,19610627,   76,    0
175646,19610628,   68,    0
175646,19610629,   62,    0
175646,19610630,   53,    0
175646,19610701,   71,    0
175646,19610702,   82,    0
175646,19610703,   79,    0
175646,19610704,   72,    0
175646,19610705,   63,    0
175646,19610706,   58,    0
175646,19610707,   53,    0
175646,19610708,   56,    0
175646,19610709,   75,    0
175646,19610710,   70,    0
175646,19610711,   79,    0
175646,19610712,   78,    0
175646,19610713,   83,    0
175646,19610714,   91,    0
175646,19610715,   75,    0
175646,19610716,   88,    0
175646,19610717,   91,    0
175646,19610718,   97,    0
175646,19610719,   94,    0
175646,19610720,   85,    0
175646,19610721,   80,    0
175646,19610722,   79,    0
175646,19610723,   78,    0
175646,19610724,   74,    0
175646,19610725,   62,    0
175646,19610726,   61,    0
175646,19610727,   81,    0
175646,19610728,   97,    0
175646,19610729,   77,    0
175646,19610730,   66,    0
175646,19610731,   64,    0
175646,19610801,   73,    0
175646,19610802,   76,    0
175646,19610803,   68,    0
175646,19610804,   65,    0
175646,19610805,   60,    0
175646,19610806,   76,    0
175646,19610807,   78,    0
175646,19610808,   81,    0
175646,19610809,   80,    0
175646,19610810,   76,    0
175646,19610811,   83,    0
175646,19610812,   71,    0
175646,19610813,   75,    0
175646,19610814,   79,    0
175646,19610815,   84,    0
175646,19610816,   81,    0
175646,19610817,   82,    0
175646,19610818,   80,    0
175646,19610819,   84,    0
175646,19610820,   75,    0
175646,19610821,   73,    0
175646,19610822,   90,    0
175646,19610823,   74,    0
175646,19610824,   72,    0
175646,19610825,   66,    0
175646,19610826,   61,    0
175646,19610827,   71,    0
175646,19610828,   60,    0
175646,19610829,   52,    0
175646,19610830,   80,    0
175646,19610831,   66,    0
175646,19610901,   46,    0
175646,19610902,   51,    0
175646,19610903,   82,    0
175646,19610904,   75,    0
175646,19610905,   75,    0
175646,19610906,   85,    0
175646,19610907,   85,    0
175646,19610908,   78,    0
175646,19610909,   69,    0
175646,19610910,   68,    0
175646,19610911,   78,    0
175646,19610912,   73,    0
175646,19610913,   68,    0
175646,19610914,   74,    0
175646,19610915,   71,    0
175646,19610916,   55,    0
175646,19610917,   68,    0
175646,19610918,   74,    0
175646,19610919,   83,    0
175646,19610920,   83,    0
175646,19610921,   79,    0
175646,19610922,   73,    0
175646,19610923,   76,    0
175646,19610924,   81,    0
175646,19610925,   63,    0
175646,19610926,   65,    0
175646,19610927,   68,    0
175646,19610928,   68,    0
175646,19610929,   91,    0
175646,19610930,   92,    0
175646,19611001,   89,    0
175646,19611002,   82,    0
175646,19611003,   73,    0
175646,19611004,   81,    0
175646,19611005,   83,    0
175646,19611006,   85,    0
175646,19611007,   88,    0
175646,19611008,   86,    0
175646,19611009,   85,    0
175646,19611010,   76,    0
175646,19611011,   81,    0
175646,19611012,   78,    0
175646,19611013,   77,    0
175646,19611014,   92,    0
175646,19611015,   87,    0
175646,19611016,   86,    0
175646,19611017,   83,    0
175646,19611018,   82,    0
175646,19611019,   82,    0
175646,19611020,   84,    0
175646,19611021,   90,    0
175646,19611022,   88,    0
175646,19611023,   89,    0
175646,19611024,   76,    0
175646,19611025,   87,    0
175646,19611026,   82,    0
175646,19611027,   83,    0
175646,19611028,   92,    0
175646,19611029,   84,    0
175646,19611030,   84,    0
175646,19611031,   94,    0
175646,19611101,   98,    0
175646,19611102,  100,    0
175646,19611103,   91,    0
175646,19611104,   80,    0
175646,19611105,   80,    0
175646,19611106,   78,    0
175646,19611107,   81,    0
175646,19611108,   85,    0
175646,19611109,   92,    0
175646,19611110,   85,    0
175646,19611111,   92,    0
175646,19611112,   92,    0
175646,19611113,   93,    0
175646,19611114,   93,    0
175646,19611115,   95,    0
175646,19611116,   91,    0
175646,19611117,   94,    0
175646,19611118,   99,    0
175646,19611119,   91,    0
175646,19611120,   85,    0
175646,19611121,   78,    0
175646,19611122,   79,    0
175646,19611123,   95,    0
175646,19611124,   89,    0
175646,19611125,   95,    0
175646,19611126,   92,    0
175646,19611127,   87,    0
175646,19611128,   93,    0
175646,19611129,   79,    0
175646,19611130,   86,    0
175646,19611201,   91,    0
175646,19611202,   93,    0
175646,19611203,   94,    0
175646,19611204,   80,    0
175646,19611205,   84,    0
175646,19611206,   91,    0
175646,19611207,   89,    0
175646,19611208,   89,    0
175646,19611209,   94,    0
175646,19611210,   88,    0
175646,19611211,   78,    0
175646,19611212,   88,    0
175646,19611213,   94,    0
175646,19611214,   95,    0
175646,19611215,   90,    0
175646,19611216,   88,    0
175646,19611217,   58,    0
175646,19611218,   72,    0
175646,19611219,   75,    0
175646,19611220,   79,    0
175646,19611221,   79,    0
175646,19611222,   82,    0
175646,19611223,   91,    0
175646,19611224,   91,    0
175646,19611225,   89,    0
175646,19611226,   83,    0
175646,19611227,   84,    0
175646,19611228,   94,    0
175646,19611229,   76,    0
175646,19611230,   78,    0
175646,19611231,   82,    0
175646,19620101,   95,    0
175646,19620102,   85,    0
175646,19620103,   93,    0
175646,19620104,   88,    0
175646,19620105,   92,    0
175646,19620106,   91,    0
175646,19620107,   87,    0
175646,19620108,   99,    0
175646,19620109,   80,    0
175646,19620110,   86,    0
175646,19620111,   84,    0
175646,19620112,   86,    0
175646,19620113,   90,    0
175646,19620114,   91,    0
175646,19620115,   88,    0
175646,19620116,   76,    0
175646,19620117,   73,    0
175646,19620118,   89,    0
175646,19620119,   86,    0
175646,19620120,   94,    0
175646,19620121,   88,    0
175646,19620122,   76,    0
175646,19620123,   84,    0
175646,19620124,   84,    0
175646,19620125,   90,    0
175646,19620126,   94,    0
175646,19620127,   81,    0
175646,19620128,   86,    0
175646,19620129,   83,    0
175646,19620130,   68,    0
175646,19620131,   70,    0
175646,19620201,   78,    0
175646,19620202,   85,    0
175646,19620203,   94,    0
175646,19620204,   93,    0
175646,19620205,   90,    0
175646,19620206,   93,    0
175646,19620207,   92,    0
175646,19620208,   85,    0
175646,19620209,   78,    0
175646,19620210,   75,    0
175646,19620211,   85,    0
175646,19620212,   82,    0
175646,19620213,   89,    0
175646,19620214,   73,    0
175646,19620215,   70,    0
175646,19620216,   82,    0
175646,19620217,   80,    0
175646,19620218,   76,    0
175646,19620219,   68,    0
175646,19620220,   82,    0
175646,19620221,   88,    0
175646,19620222,   76,    0
175646,19620223,   65,    0
175646,19620224,   62,    0
175646,19620225,   73,    0
175646,19620226,   94,    0
175646,19620227,   91,    0
175646,19620228,   86,    0
175646,19620301,   91,    0
175646,19620302,   78,    0
175646,19620303,   86,    0
175646,19620304,   86,    0
175646,19620305,   76,    0
175646,19620306,   65,    0
175646,19620307,   57,    0
175646,19620308,   79,    0
175646,19620309,   90,    0
175646,19620310,   86,    0
175646,19620311,   84,    0
175646,19620312,   77,    0
175646,19620313,   65,    0
175646,19620314,   60,    0
175646,19620315,   63,    0
175646,19620316,   51,    0
175646,19620317,   54,    0
175646,19620318,   52,    0
175646,19620319,   66,    0
175646,19620320,   70,    0
175646,19620321,   68,    0
175646,19620322,   67,    0
175646,19620323,   62,    0
175646,19620324,   66,    0
175646,19620325,   56,    0
175646,19620326,   88,    0
175646,19620327,   93,    0
175646,19620328,   95,    0
175646,19620329,   91,    0
175646,19620330,   92,    0
175646,19620331,   80,    0
175646,19620401,   80,    0
175646,19620402,   65,    0
175646,19620403,   84,    0
175646,19620404,   86,    0
175646,19620405,   69,    0
175646,19620406,   66,    0
175646,19620407,   72,    0
175646,19620408,   81,    0
175646,19620409,   70,    0
175646,19620410,   80,    0
175646,19620411,   86,    0
175646,19620412,   85,    0
175646,19620413,   80,    0
175646,19620414,   54,    0
175646,19620415,   71,    0
175646,19620416,   69,    0
175646,19620417,   87,    0
175646,19620418,   88,    0
175646,19620419,   77,    0
175646,19620420,   74,    0
175646,19620421,   72,    0
175646,19620422,   80,    0
175646,19620423,   84,    0
175646,19620424,   85,    0
175646,19620425,   74,    0
175646,19620426,   65,    0
175646,19620427,   68,    0
175646,19620428,   60,    0
175646,19620429,   56,    0
175646,19620430,   58,    0
175646,19620501,   48,    0
175646,19620502,   70,    0
175646,19620503,   89,    0
175646,19620504,   96,    0
175646,19620505,   80,    0
175646,19620506,   74,    0
175646,19620507,   72,    0
175646,19620508,   70,    0
175646,19620509,   80,    0
175646,19620510,   82,    0
175646,19620511,   85,    0
175646,19620512,   83,    0
175646,19620513,   81,    0
175646,19620514,   74,    0
175646,19620515,   79,    0
175646,19620516,   83,    0
175646,19620517,   83,    0
175646,19620518,   83,    0
175646,19620519,   70,    0
175646,19620520,   74,    0
175646,19620521,   86,    0
175646,19620522,   83,    0
175646,19620523,   80,    0
175646,19620524,   72,    0
175646,19620525,   66,    0
175646,19620526,   71,    0
175646,19620527,   70,    0
175646,19620528,   72,    0
175646,19620529,   68,    0
175646,19620530,   65,    0
175646,19620531,   85,    0
175646,19620601,   67,    0
175646,19620602,   62,    0
175646,19620603,   58,    0
175646,19620604,   58,    0
175646,19620605,   54,    0
175646,19620606,   53,    0
175646,19620607,   52,    0
175646,19620608,   53,    0
175646,19620609,   66,    0
175646,19620610,   70,    0
175646,19620611,   71,    0
175646,19620612,   62,    0
175646,19620613,   71,    0
175646,19620614,   85,    0
175646,19620615,   84,    0
175646,19620616,   73,    0
175646,19620617,   79,    0
175646,19620618,   81,    0
175646,19620619,   79,    0
175646,19620620,   71,    0
175646,19620621,   73,    0
175646,19620622,   69,    0
175646,19620623,   68,    0
175646,19620624,   68,    0
175646,19620625,   55,    0
175646,19620626,   56,    0
175646,19620627,   58,    0
175646,19620628,   52,    0
175646,19620629,   61,    0
175646,19620630,   63,    0
175646,19620701,   49,    0
175646,19620702,   59,    0
175646,19620703,   68,    0
175646,19620704,   71,    0
175646,19620705,   74,    0
175646,19620706,   68,    0
175646,19620707,   58,    0
175646,19620708,   70,    0
175646,19620709,   65,    0
175646,19620710,   82,    0
175646,19620711,   78,    0
175646,19620712,   76,    0
175646,19620713,   71,    0
175646,19620714,   73,    0
175646,19620715,   87,    0
175646,19620716,   78,    0
175646,19620717,   78,    0
175646,19620718,   90,    0
175646,19620719,   86,    0
175646,19620720,   92,    0
175646,19620721,   82,    0
175646,19620722,   74,    0
175646,19620723,   68,    0
175646,19620724,   63,    0
175646,19620725,   83,    0
175646,19620726,   81,    0
175646,19620727,   83,    0
175646,19620728,   85,    0
175646,19620729,   69,    0
175646,19620730,   67,    0
175646,19620731,   74,    0
175646,19620801,   68,    0
175646,19620802,   81,    0
175646,19620803,   82,    0
175646,19620804,   77,    0
175646,19620805,   82,    0
175646,19620806,   82,    0
175646,19620807,   83,    0
175646,19620808,   81,    0
175646,19620809,   77,    0
175646,19620810,   81,    0
175646,19620811,   77,    0
175646,19620812,   74,    0
175646,19620813,   68,    0
175646,19620814,   73,    0
175646,19620815,   79,    0
175646,19620816,   80,    0
175646,19620817,   83,    0
175646,19620818,   78,    0
175646,19620819,   65,    0
175646,19620820,   85,    0
175646,19620821,   79,    0
175646,19620822,   77,    0
175646,19620823,   79,    0
175646,19620824,   78,    0
175646,19620825,   87,    0
175646,19620826,   76,    0
175646,19620827,   82,    0
175646,19620828,   75,    0
175646,19620829,   71,    0
175646,19620830,   65,    0
175646,19620831,   58,    0
175646,19620901,   70,    0
175646,19620902,   74,    0
175646,19620903,   79,    0
175646,19620904,   82,    0
175646,19620905,   83,    0
175646,19620906,   77,    0
175646,19620907,   89,    0
175646,19620908,   78,    0
175646,19620909,   63,    0
175646,19620910,   64,    0
175646,19620911,   74,    0
175646,19620912,   84,    0
175646,19620913,   80,    0
175646,19620914,   63,    0
175646,19620915,   87,    0
175646,19620916,   81,    0
175646,19620917,   75,    0
175646,19620918,   68,    0
175646,19620919,   65,    0
175646,19620920,   61,    0
175646,19620921,   60,    0
175646,19620922,   61,    0
175646,19620923,   63,    0
175646,19620924,   58,    0
175646,19620925,   78,    0
175646,19620926,   91,    0
175646,19620927,   74,    0
175646,19620928,   92,    0
175646,19620929,   82,    0
175646,19620930,   69,    0
175646,19621001,   74,    0
175646,19621002,   82,    0
175646,19621003,   88,    0
175646,19621004,   89,    0
175646,19621005,   86,    0
175646,19621006,   85,    0
175646,19621007,   87,    0
175646,19621008,   87,    0
175646,19621009,   80,    0
175646,19621010,   81,    0
175646,19621011,   90,    0
175646,19621012,   96,    0
175646,19621013,   91,    0
175646,19621014,   96,    0
175646,19621015,   87,    0
175646,19621016,   83,    0
175646,19621017,   87,    0
175646,19621018,   88,    0
175646,19621019,   84,    0
175646,19621020,   90,    0
175646,19621021,   99,    0
175646,19621022,   91,    0
175646,19621023,   92,    0
175646,19621024,   86,    0
175646,19621025,   82,    0
175646,19621026,   89,    0
175646,19621027,   83,    0
175646,19621028,   88,    0
175646,19621029,   78,    0
175646,19621030,   88,    0
175646,19621031,   86,    0
175646,19621101,   88,    0
175646,19621102,   88,    0
175646,19621103,   87,    0
175646,19621104,   96,    0
175646,19621105,   82,    0
175646,19621106,   92,    0
175646,19621107,   93,    0
175646,19621108,   97,    0
175646,19621109,   92,    0
175646,19621110,   95,    0
175646,19621111,   97,    0
175646,19621112,   96,    0
175646,19621113,   92,    0
175646,19621114,   87,    0
175646,19621115,   88,    0
175646,19621116,   89,    0
175646,19621117,   92,    0
175646,19621118,   84,    0
175646,19621119,   75,    0
175646,19621120,   84,    0
175646,19621121,   93,    0
175646,19621122,   85,    0
175646,19621123,   92,    0
175646,19621124,   97,    0
175646,19621125,   98,    0
175646,19621126,   90,    0
175646,19621127,   89,    0
175646,19621128,   96,    0
175646,19621129,   91,    0
175646,19621130,   92,    0
175646,19621201,   98,    0
175646,19621202,   95,    0
175646,19621203,   94,    0
175646,19621204,   93,    0
175646,19621205,   93,    0
175646,19621206,   92,    0
175646,19621207,   89,    0
175646,19621208,   90,    0
175646,19621209,   93,    0
175646,19621210,   93,    0
175646,19621211,   94,    0
175646,19621212,   93,    0
175646,19621213,   90,    0
175646,19621214,   84,    0
175646,19621215,   96,    0
175646,19621216,   89,    0
175646,19621217,   95,    0
175646,19621218,   89,    0
175646,19621219,   88,    0
175646,19621220,   96,    0
175646,19621221,   90,    0
175646,19621222,   91,    0
175646,19621223,   84,    0
175646,19621224,   76,    0
175646,19621225,   80,    0
175646,19621226,   82,    0
175646,19621227,   82,    0
175646,19621228,   88,    0
175646,19621229,   92,    0
175646,19621230,   82,    0
175646,19621231,   88,    0
175646,19630101,   87,    0
175646,19630102,   93,    0
175646,19630103,   90,    0
175646,19630104,   91,    0
175646,19630105,   86,    0
175646,19630106,   91,    0
175646,19630107,   97,    0
175646,19630108,   97,    0
175646,19630109,   86,    0
175646,19630110,   89,    0
175646,19630111,   99,    0
175646,19630112,   79,    0
175646,19630113,   80,    0
175646,19630114,   79,    0
175646,19630115,   89,    0
175646,19630116,   84,    0
175646,19630117,   85,    0
175646,19630118,   88,    0
175646,19630119,   86,    0
175646,19630120,   98,    0
175646,19630121,   90,    0
175646,19630122,   60,    0
175646,19630123,   68,    0
175646,19630124,   78,    0
175646,19630125,   77,    0
175646,19630126,   70,    0
175646,19630127,   77,    0
175646,19630128,   78,    0
175646,19630129,   85,    0
175646,19630130,   79,    0
175646,19630131,   82,    0
175646,19630201,   77,    0
175646,19630202,   80,    0
175646,19630203,   79,    0
175646,19630204,   84,    0
175646,19630205,   74,    0
175646,19630206,   60,    0
175646,19630207,   88,    0
175646,19630208,   96,    0
175646,19630209,   92,    0
175646,19630210,   92,    0
175646,19630211,   92,    0
175646,19630212,   98,    0
175646,19630213,   88,    0
175646,19630214,   90,    0
175646,19630215,   88,    0
175646,19630216,   95,    0
175646,19630217,   94,    0
175646,19630218,   95,    0
175646,19630219,   89,    0
175646,19630220,   83,    0
175646,19630221,   82,    0
175646,19630222,   86,    0
175646,19630223,   77,    0
175646,19630224,   76,    0
175646,19630225,   76,    0
175646,19630226,   68,    0
175646,19630227,   57,    0
175646,19630228,   65,    0
175646,19630301,   64,    0
175646,19630302,   70,    0
175646,19630303,   73,    0
175646,19630304,   87,    0
175646,19630305,   83,    0
175646,19630306,   60,    0
175646,19630307,   67,    0
175646,19630308,   75,    0
175646,19630309,   84,    0
175646,19630310,   77,    0
175646,19630311,   77,    0
175646,19630312,   82,    0
175646,19630313,   76,    0
175646,19630314,   67,    0
175646,19630315,   70,    0
175646,19630316,   82,    0
175646,19630317,   82,    0
175646,19630318,   82,    0
175646,19630319,   89,    0
175646,19630320,   92,    0
175646,19630321,   74,    0
175646,19630322,   82,    0
175646,19630323,   64,    0
175646,19630324,   66,    0
175646,19630325,   77,    0
175646,19630326,   89,    0
175646,19630327,   96,    0
175646,19630328,   85,    0
175646,19630329,   88,    0
175646,19630330,   89,    0
175646,19630331,   80,    0
175646,19630401,   76,    0
175646,19630402,   73,    0
175646,19630403,   67,    0
175646,19630404,   80,    0
175646,19630405,   86,    0
175646,19630406,   79,    0
175646,19630407,   70,    0
175646,19630408,   62,    0
175646,19630409,   79,    0
175646,19630410,   86,    0
175646,19630411,   83,    0
175646,19630412,   80,    0
175646,19630413,   70,    0
175646,19630414,   67,    0
175646,19630415,   65,    0
175646,19630416,   79,    0
175646,19630417,   76,    0
175646,19630418,   92,    0
175646,19630419,   84,    0
175646,19630420,   81,    0
175646,19630421,   74,    0
175646,19630422,   69,    0
175646,19630423,   83,    0
175646,19630424,   88,    0
175646,19630425,   88,    0
175646,19630426,   79,    0
175646,19630427,   76,    0
175646,19630428,   68,    0
175646,19630429,   79,    0
175646,19630430,   81,    0
175646,19630501,   77,    0
175646,19630502,   74,    0
175646,19630503,   77,    0
175646,19630504,   80,    0
175646,19630505,   77,    0
175646,19630506,   76,    0
175646,19630507,   63,    0
175646,19630508,   78,    0
175646,19630509,   78,    0
175646,19630510,   78,    0
175646,19630511,   76,    0
175646,19630512,   72,    0
175646,19630513,   82,    0
175646,19630514,   77,    0
175646,19630515,   76,    0
175646,19630516,   71,    0
175646,19630517,   75,    0
175646,19630518,   80,    0
175646,19630519,   78,    0
175646,19630520,   76,    0
175646,19630521,   76,    0
175646,19630522,   86,    0
175646,19630523,   81,    0
175646,19630524,   74,    0
175646,19630525,   65,    0
175646,19630526,   64,    0
175646,19630527,   69,    0
175646,19630528,   84,    0
175646,19630529,   88,    0
175646,19630530,   84,    0
175646,19630531,   85,    0
175646,19630601,   88,    0
175646,19630602,   91,    0
175646,19630603,   90,    0
175646,19630604,   79,    0
175646,19630605,   90,    0
175646,19630606,   92,    0
175646,19630607,   84,    0
175646,19630608,   74,    0
175646,19630609,   88,    0
175646,19630610,   87,    0
175646,19630611,   82,    0
175646,19630612,   83,    0
175646,19630613,   84,    0
175646,19630614,   84,    0
175646,19630615,   87,    0
175646,19630616,   81,    0
175646,19630617,   74,    0
175646,19630618,   84,    0
175646,19630619,   77,    0
175646,19630620,   89,    0
175646,19630621,   76,    0
175646,19630622,   86,    0
175646,19630623,   76,    0
175646,19630624,   88,    0
175646,19630625,   86,    0
175646,19630626,   82,    0
175646,19630627,   98,    0
175646,19630628,   81,    0
175646,19630629,   79,    0
175646,19630630,   90,    0
175646,19630701,   84,    0
175646,19630702,   84,    0
175646,19630703,   86,    0
175646,19630704,   86,    0
175646,19630705,   79,    0
175646,19630706,   73,    0
175646,19630707,   83,    0
175646,19630708,   80,    0
175646,19630709,   75,    0
175646,19630710,   90,    0
175646,19630711,   88,    0
175646,19630712,   82,    0
175646,19630713,   89,    0
175646,19630714,   76,    0
175646,19630715,   74,    0
175646,19630716,   85,    0
175646,19630717,   82,    0
175646,19630718,   81,    0
175646,19630719,   83,    0
175646,19630720,   78,    0
175646,19630721,   76,    0
175646,19630722,   84,    0
175646,19630723,   87,    0
175646,19630724,   85,    0
175646,19630725,   93,    0
175646,19630726,   76,    0
175646,19630727,   70,    0
175646,19630728,   71,    0
175646,19630729,   72,    0
175646,19630730,   77,    0
175646,19630731,   70,    0
175646,19630801,   87,    0
175646,19630802,   98,    0
175646,19630803,   84,    0
175646,19630804,   85,    0
175646,19630805,   94,    0
175646,19630806,   95,    0
175646,19630807,   86,    0
175646,19630808,   96,    0
175646,19630809,   79,    0
175646,19630810,   86,    0
175646,19630811,   83,    0
175646,19630812,   95,    0
175646,19630813,   91,    0
175646,19630814,   95,    0
175646,19630815,   83,    0
175646,19630816,   85,    0
175646,19630817,   85,    0
175646,19630818,   87,    0
175646,19630819,   87,    0
175646,19630820,   79,    0
175646,19630821,   79,    0
175646,19630822,   67,    0
175646,19630823,   85,    0
175646,19630824,   81,    0
175646,19630825,   78,    0
175646,19630826,   84,    0
175646,19630827,   78,    0
175646,19630828,   78,    0
175646,19630829,   87,    0
175646,19630830,   86,    0
175646,19630831,   83,    0
175646,19630901,   91,    0
175646,19630902,   84,    0
175646,19630903,   85,    0
175646,19630904,   87,    0
175646,19630905,   86,    0
175646,19630906,   89,    0
175646,19630907,   79,    0
175646,19630908,   81,    0
175646,19630909,   82,    0
175646,19630910,   80,    0
175646,19630911,   83,    0
175646,19630912,   91,    0
175646,19630913,   86,    0
175646,19630914,   94,    0
175646,19630915,   96,    0
175646,19630916,   91,    0
175646,19630917,   89,    0
175646,19630918,   97,    0
175646,19630919,  100,    0
175646,19630920,   96,    0
175646,19630921,   90,    0
175646,19630922,   89,    0
175646,19630923,   89,    0
175646,19630924,   90,    0
175646,19630925,   86,    0
175646,19630926,   94,    0
175646,19630927,   97,    0
175646,19630928,   85,    0
175646,19630929,   80,    0
175646,19630930,   85,    0
175646,19631001,   81,    0
175646,19631002,   85,    0
175646,19631003,   88,    0
175646,19631004,   92,    0
175646,19631005,   87,    0
175646,19631006,   98,    0
175646,19631007,   89,    0
175646,19631008,   86,    0
175646,19631009,   90,    0
175646,19631010,   89,    0
175646,19631011,   84,    0
175646,19631012,   86,    0
175646,19631013,   96,    0
175646,19631014,   90,    0
175646,19631015,   83,    0
175646,19631016,   83,    0
175646,19631017,   98,    0
175646,19631018,   96,    0
175646,19631019,   88,    0
175646,19631020,   86,    0
175646,19631021,   88,    0
175646,19631022,   88,    0
175646,19631023,   86,    0
175646,19631024,   94,    0
175646,19631025,   93,    0
175646,19631026,   95,    0
175646,19631027,   92,    0
175646,19631028,   95,    0
175646,19631029,   96,    0
175646,19631030,   98,    0
175646,19631031,   98,    0
175646,19631101,   82,    0
175646,19631102,   87,    0
175646,19631103,   79,    0
175646,19631104,   76,    0
175646,19631105,   84,    0
175646,19631106,   90,    0
175646,19631107,   88,    0
175646,19631108,   88,    0
175646,19631109,   88,    0
175646,19631110,   80,    0
175646,19631111,   66,    0
175646,19631112,   94,    0
175646,19631113,   94,    0
175646,19631114,   94,    0
175646,19631115,   95,    0
175646,19631116,   90,    0
175646,19631117,   90,    0
175646,19631118,   84,    0
175646,19631119,   81,    0
175646,19631120,   89,    0
175646,19631121,   89,    0
175646,19631122,   95,    0
175646,19631123,   92,    0
175646,19631124,   99,    0
175646,19631125,   91,    0
175646,19631126,   96,    0
175646,19631127,   93,    0
175646,19631128,   99,    0
175646,19631129,   98,    0
175646,19631130,   91,    0
175646,19631201,   94,    0
175646,19631202,   82,    0
175646,19631203,   81,    0
175646,19631204,   92,    0
175646,19631205,   94,    0
175646,19631206,  100,    0
175646,19631207,   98,    0
175646,19631208,   98,    0
175646,19631209,   98,    0
175646,19631210,   94,    0
175646,19631211,   99,    0
175646,19631212,   94,    0
175646,19631213,   84,    0
175646,19631214,   86,    0
175646,19631215,   80,    0
175646,19631216,   86,    0
175646,19631217,   87,    0
175646,19631218,   83,    0
175646,19631219,   88,    0
175646,19631220,   97,    0
175646,19631221,   74,    0
175646,19631222,   92,    0
175646,19631223,   88,    0
175646,19631224,   80,    0
175646,19631225,   78,    0
175646,19631226,   81,    0
175646,19631227,   90,    0
175646,19631228,   90,    0
175646,19631229,   99,    0
175646,19631230,   97,    0
175646,19631231,   99,    0
175646,19640101,  100,    0
175646,19640102,  100,    0
175646,19640103,   94,    0
175646,19640104,   94,    0
175646,19640105,   99,    0
175646,19640106,   99,    0
175646,19640107,   93,    0
175646,19640108,   93,    0
175646,19640109,   94,    0
175646,19640110,   91,    0
175646,19640111,   94,    0
175646,19640112,   90,    0
175646,19640113,   84,    0
175646,19640114,   84,    0
175646,19640115,   88,    0
175646,19640116,   87,    0
175646,19640117,   93,    0
175646,19640118,   94,    0
175646,19640119,   96,    0
175646,19640120,   99,    0
175646,19640121,   94,    0
175646,19640122,   94,    0
175646,19640123,   98,    0
175646,19640124,   99,    0
175646,19640125,   97,    0
175646,19640126,   97,    0
175646,19640127,   89,    0
175646,19640128,   86,    0
175646,19640129,   88,    0
175646,19640130,   97,    0
175646,19640131,   90,    0
175646,19640201,   96,    0
175646,19640202,   89,    0
175646,19640203,   82,    0
175646,19640204,   78,    0
175646,19640205,   84,    0
175646,19640206,   60,    0
175646,19640207,   66,    0
175646,19640208,   74,    0
175646,19640209,   85,    0
175646,19640210,   76,    0
175646,19640211,   74,    0
175646,19640212,   79,    0
175646,19640213,   79,    0
175646,19640214,   89,    0
175646,19640215,   93,    0
175646,19640216,   94,    0
175646,19640217,   79,    0
175646,19640218,   79,    0
175646,19640219,   90,    0
175646,19640220,   88,    0
175646,19640221,   79,    0
175646,19640222,   89,    0
175646,19640223,   91,    0
175646,19640224,   95,    0
175646,19640225,   92,    0
175646,19640226,   85,    0
175646,19640227,   80,    0
175646,19640228,   95,    0
175646,19640229,   82,    0
175646,19640301,   85,    0
175646,19640302,   82,    0
175646,19640303,   85,    0
175646,19640304,   94,    0
175646,19640305,   80,    0
175646,19640306,   76,    0
175646,19640307,   79,    0
175646,19640308,   76,    0
175646,19640309,   86,    0
175646,19640310,   71,    0
175646,19640311,   67,    0
175646,19640312,   72,    0
175646,19640313,   76,    0
175646,19640314,   79,    0
175646,19640315,   82,    0
175646,19640316,   79,    0
175646,19640317,   71,    0
175646,19640318,   81,    0
175646,19640319,   84,    0
175646,19640320,   76,    0
175646,19640321,   84,    0
175646,19640322,   96,    0
175646,19640323,   95,    0
175646,19640324,   94,    0
175646,19640325,   86,    0
175646,19640326,   67,    0
175646,19640327,   69,    0
175646,19640328,   70,    0
175646,19640329,   76,    0
175646,19640330,   72,    0
175646,19640331,   66,    0
175646,19640401,   85,    0
175646,19640402,   86,    0
175646,19640403,   97,    0
175646,19640404,   89,    0
175646,19640405,   89,    0
175646,19640406,   76,    0
175646,19640407,   71,    0
175646,19640408,   67,    0
175646,19640409,   66,    0
175646,19640410,   69,    0
175646,19640411,   81,    0
175646,19640412,   82,    0
175646,19640413,   94,    0
175646,19640414,   77,    0
175646,19640415,   73,    0
175646,19640416,   70,    0
175646,19640417,   84,    0
175646,19640418,   91,    0
175646,19640419,   90,    0
175646,19640420,   77,    0
175646,19640421,   81,    0
175646,19640422,   78,    0
175646,19640423,   78,    0
