1.947091500000000000e+07,2.420000000000000000e+02
1.947091600000000000e+07,2.100000000000000000e+02
1.947091700000000000e+07,2.350000000000000000e+02
1.947091800000000000e+07,2.460000000000000000e+02
1.947091900000000000e+07,2.040000000000000000e+02
1.947092000000000000e+07,1.860000000000000000e+02
1.947092100000000000e+07,1.840000000000000000e+02
1.947092200000000000e+07,1.610000000000000000e+02
1.947092300000000000e+07,1.290000000000000000e+02
1.947092400000000000e+07,1.130000000000000000e+02
1.947092500000000000e+07,1.100000000000000000e+02
1.947092600000000000e+07,1.160000000000000000e+02
1.947092700000000000e+07,1.450000000000000000e+02
1.947092800000000000e+07,1.520000000000000000e+02
1.947092900000000000e+07,1.600000000000000000e+02
1.947093000000000000e+07,1.540000000000000000e+02
1.947100100000000000e+07,1.460000000000000000e+02
1.947100200000000000e+07,1.460000000000000000e+02
1.947100300000000000e+07,1.620000000000000000e+02
1.947100400000000000e+07,1.820000000000000000e+02
1.947100500000000000e+07,1.830000000000000000e+02
1.947100600000000000e+07,2.040000000000000000e+02
1.947100700000000000e+07,1.900000000000000000e+02
1.947100800000000000e+07,1.890000000000000000e+02
1.947100900000000000e+07,1.750000000000000000e+02
1.947101000000000000e+07,1.310000000000000000e+02
1.947101100000000000e+07,1.510000000000000000e+02
1.947101200000000000e+07,1.670000000000000000e+02
1.947101300000000000e+07,1.820000000000000000e+02
1.947101400000000000e+07,1.810000000000000000e+02
1.947101500000000000e+07,1.500000000000000000e+02
1.947101600000000000e+07,1.090000000000000000e+02
1.947101700000000000e+07,1.120000000000000000e+02
1.947101800000000000e+07,1.230000000000000000e+02
1.947101900000000000e+07,1.250000000000000000e+02
1.947102000000000000e+07,1.270000000000000000e+02
1.947102100000000000e+07,1.700000000000000000e+02
1.947102200000000000e+07,1.510000000000000000e+02
1.947102300000000000e+07,1.390000000000000000e+02
1.947102400000000000e+07,1.320000000000000000e+02
1.947102500000000000e+07,1.220000000000000000e+02
1.947102600000000000e+07,7.400000000000000000e+01
1.947102700000000000e+07,4.500000000000000000e+01
1.947102800000000000e+07,3.800000000000000000e+01
1.947102900000000000e+07,5.600000000000000000e+01
1.947103000000000000e+07,1.200000000000000000e+02
1.947103100000000000e+07,1.300000000000000000e+02
1.947110100000000000e+07,9.800000000000000000e+01
1.947110200000000000e+07,1.110000000000000000e+02
1.947110300000000000e+07,1.280000000000000000e+02
1.947110400000000000e+07,1.280000000000000000e+02
1.947110500000000000e+07,1.150000000000000000e+02
1.947110600000000000e+07,9.700000000000000000e+01
1.947110700000000000e+07,6.900000000000000000e+01
1.947110800000000000e+07,4.000000000000000000e+01
1.947110900000000000e+07,5.800000000000000000e+01
1.947111000000000000e+07,1.030000000000000000e+02
1.947111100000000000e+07,1.280000000000000000e+02
1.947111200000000000e+07,1.220000000000000000e+02
1.947111300000000000e+07,1.320000000000000000e+02
1.947111400000000000e+07,1.470000000000000000e+02
1.947111500000000000e+07,1.480000000000000000e+02
1.947111600000000000e+07,1.250000000000000000e+02
1.947111700000000000e+07,1.140000000000000000e+02
1.947111800000000000e+07,1.210000000000000000e+02
1.947111900000000000e+07,1.590000000000000000e+02
1.947112000000000000e+07,1.440000000000000000e+02
1.947112100000000000e+07,1.410000000000000000e+02
1.947112200000000000e+07,1.410000000000000000e+02
1.947112300000000000e+07,1.360000000000000000e+02
1.947112400000000000e+07,1.140000000000000000e+02
1.947112500000000000e+07,9.300000000000000000e+01
1.947112600000000000e+07,5.600000000000000000e+01
1.947112700000000000e+07,2.200000000000000000e+01
1.947112800000000000e+07,2.100000000000000000e+01
1.947112900000000000e+07,3.600000000000000000e+01
1.947113000000000000e+07,5.400000000000000000e+01
1.947120100000000000e+07,3.300000000000000000e+01
1.947120200000000000e+07,4.700000000000000000e+01
1.947120300000000000e+07,5.400000000000000000e+01
1.947120400000000000e+07,8.100000000000000000e+01
1.947120500000000000e+07,8.300000000000000000e+01
1.947120600000000000e+07,8.100000000000000000e+01
1.947120700000000000e+07,8.900000000000000000e+01
1.947120800000000000e+07,7.600000000000000000e+01
1.947120900000000000e+07,5.900000000000000000e+01
1.947121000000000000e+07,4.000000000000000000e+01
1.947121100000000000e+07,2.500000000000000000e+01
1.947121200000000000e+07,1.500000000000000000e+01
1.947121300000000000e+07,4.800000000000000000e+01
1.947121400000000000e+07,6.200000000000000000e+01
1.947121500000000000e+07,2.200000000000000000e+01
1.947121600000000000e+07,2.800000000000000000e+01
1.947121700000000000e+07,4.000000000000000000e+01
1.947121800000000000e+07,5.400000000000000000e+01
1.947121900000000000e+07,-5.000000000000000000e+00
1.947122000000000000e+07,3.500000000000000000e+01
1.947122100000000000e+07,7.100000000000000000e+01
1.947122200000000000e+07,5.600000000000000000e+01
1.947122300000000000e+07,7.600000000000000000e+01
1.947122400000000000e+07,5.800000000000000000e+01
1.947122500000000000e+07,7.600000000000000000e+01
1.947122600000000000e+07,8.600000000000000000e+01
1.947122700000000000e+07,8.700000000000000000e+01
1.947122800000000000e+07,1.250000000000000000e+02
1.947122900000000000e+07,1.070000000000000000e+02
1.947123000000000000e+07,5.000000000000000000e+01
1.947123100000000000e+07,5.100000000000000000e+01
1.948010100000000000e+07,7.400000000000000000e+01
1.948010200000000000e+07,9.400000000000000000e+01
1.948010300000000000e+07,1.230000000000000000e+02
1.948010400000000000e+07,1.080000000000000000e+02
1.948010500000000000e+07,1.100000000000000000e+02
1.948010600000000000e+07,9.000000000000000000e+01
1.948010700000000000e+07,1.140000000000000000e+02
1.948010800000000000e+07,8.300000000000000000e+01
1.948010900000000000e+07,8.400000000000000000e+01
1.948011000000000000e+07,9.300000000000000000e+01
1.948011100000000000e+07,8.200000000000000000e+01
1.948011200000000000e+07,9.700000000000000000e+01
1.948011300000000000e+07,1.100000000000000000e+02
1.948011400000000000e+07,1.250000000000000000e+02
1.948011500000000000e+07,8.700000000000000000e+01
1.948011600000000000e+07,5.900000000000000000e+01
1.948011700000000000e+07,2.400000000000000000e+01
1.948011800000000000e+07,5.300000000000000000e+01
1.948011900000000000e+07,6.000000000000000000e+01
1.948012000000000000e+07,3.600000000000000000e+01
1.948012100000000000e+07,4.800000000000000000e+01
1.948012200000000000e+07,6.700000000000000000e+01
1.948012300000000000e+07,8.600000000000000000e+01
1.948012400000000000e+07,6.700000000000000000e+01
1.948012500000000000e+07,5.500000000000000000e+01
1.948012600000000000e+07,8.000000000000000000e+01
1.948012700000000000e+07,8.400000000000000000e+01
1.948012800000000000e+07,9.200000000000000000e+01
1.948012900000000000e+07,1.020000000000000000e+02
1.948013000000000000e+07,1.330000000000000000e+02
1.948013100000000000e+07,1.310000000000000000e+02
1.948020100000000000e+07,1.240000000000000000e+02
1.948020200000000000e+07,1.160000000000000000e+02
1.948020300000000000e+07,1.420000000000000000e+02
1.948020400000000000e+07,1.050000000000000000e+02
1.948020500000000000e+07,5.800000000000000000e+01
1.948020600000000000e+07,8.200000000000000000e+01
1.948020700000000000e+07,1.080000000000000000e+02
1.948020800000000000e+07,8.700000000000000000e+01
1.948020900000000000e+07,1.110000000000000000e+02
1.948021000000000000e+07,1.190000000000000000e+02
1.948021100000000000e+07,9.800000000000000000e+01
1.948021200000000000e+07,1.050000000000000000e+02
1.948021300000000000e+07,1.160000000000000000e+02
1.948021400000000000e+07,1.130000000000000000e+02
1.948021500000000000e+07,1.060000000000000000e+02
1.948021600000000000e+07,7.600000000000000000e+01
1.948021700000000000e+07,5.200000000000000000e+01
1.948021800000000000e+07,2.700000000000000000e+01
1.948021900000000000e+07,0.000000000000000000e+00
1.948022000000000000e+07,-4.300000000000000000e+01
1.948022100000000000e+07,-4.900000000000000000e+01
1.948022200000000000e+07,-3.200000000000000000e+01
1.948022300000000000e+07,-1.000000000000000000e+01
1.948022400000000000e+07,4.200000000000000000e+01
1.948022500000000000e+07,7.400000000000000000e+01
1.948022600000000000e+07,1.020000000000000000e+02
1.948022700000000000e+07,1.050000000000000000e+02
1.948022800000000000e+07,9.700000000000000000e+01
1.948022900000000000e+07,1.120000000000000000e+02
1.948030100000000000e+07,1.200000000000000000e+02
1.948030200000000000e+07,1.200000000000000000e+02
1.948030300000000000e+07,1.210000000000000000e+02
1.948030400000000000e+07,1.050000000000000000e+02
1.948030500000000000e+07,1.020000000000000000e+02
1.948030600000000000e+07,1.040000000000000000e+02
1.948030700000000000e+07,1.100000000000000000e+02
1.948030800000000000e+07,1.030000000000000000e+02
1.948030900000000000e+07,1.350000000000000000e+02
1.948031000000000000e+07,1.320000000000000000e+02
1.948031100000000000e+07,1.400000000000000000e+02
1.948031200000000000e+07,1.450000000000000000e+02
1.948031300000000000e+07,1.470000000000000000e+02
1.948031400000000000e+07,1.050000000000000000e+02
1.948031500000000000e+07,1.280000000000000000e+02
1.948031600000000000e+07,8.800000000000000000e+01
1.948031700000000000e+07,1.300000000000000000e+02
1.948031800000000000e+07,1.190000000000000000e+02
1.948031900000000000e+07,9.600000000000000000e+01
1.948032000000000000e+07,9.900000000000000000e+01
1.948032100000000000e+07,1.470000000000000000e+02
1.948032200000000000e+07,1.220000000000000000e+02
1.948032300000000000e+07,9.200000000000000000e+01
1.948032400000000000e+07,1.070000000000000000e+02
1.948032500000000000e+07,1.430000000000000000e+02
1.948032600000000000e+07,1.500000000000000000e+02
1.948032700000000000e+07,1.420000000000000000e+02
1.948032800000000000e+07,1.420000000000000000e+02
1.948032900000000000e+07,1.210000000000000000e+02
1.948033000000000000e+07,1.250000000000000000e+02
1.948033100000000000e+07,1.060000000000000000e+02
1.948040100000000000e+07,1.140000000000000000e+02
1.948040200000000000e+07,1.050000000000000000e+02
1.948040300000000000e+07,1.060000000000000000e+02
1.948040400000000000e+07,1.000000000000000000e+02
1.948040500000000000e+07,9.600000000000000000e+01
1.948040600000000000e+07,6.800000000000000000e+01
1.948040700000000000e+07,1.130000000000000000e+02
1.948040800000000000e+07,1.200000000000000000e+02
1.948040900000000000e+07,8.300000000000000000e+01
1.948041000000000000e+07,1.080000000000000000e+02
1.948041100000000000e+07,8.700000000000000000e+01
1.948041200000000000e+07,1.070000000000000000e+02
1.948041300000000000e+07,1.300000000000000000e+02
1.948041400000000000e+07,1.460000000000000000e+02
1.948041500000000000e+07,1.440000000000000000e+02
1.948041600000000000e+07,1.280000000000000000e+02
1.948041700000000000e+07,1.330000000000000000e+02
1.948041800000000000e+07,1.500000000000000000e+02
1.948041900000000000e+07,1.590000000000000000e+02
1.948042000000000000e+07,1.550000000000000000e+02
1.948042100000000000e+07,1.590000000000000000e+02
1.948042200000000000e+07,1.270000000000000000e+02
1.948042300000000000e+07,9.400000000000000000e+01
1.948042400000000000e+07,1.220000000000000000e+02
1.948042500000000000e+07,1.430000000000000000e+02
1.948042600000000000e+07,1.460000000000000000e+02
1.948042700000000000e+07,1.540000000000000000e+02
1.948042800000000000e+07,1.490000000000000000e+02
1.948042900000000000e+07,1.370000000000000000e+02
1.948043000000000000e+07,1.140000000000000000e+02
1.948050100000000000e+07,1.110000000000000000e+02
1.948050200000000000e+07,1.060000000000000000e+02
1.948050300000000000e+07,1.000000000000000000e+02
1.948050400000000000e+07,9.400000000000000000e+01
1.948050500000000000e+07,1.140000000000000000e+02
1.948050600000000000e+07,1.140000000000000000e+02
1.948050700000000000e+07,1.440000000000000000e+02
1.948050800000000000e+07,1.570000000000000000e+02
1.948050900000000000e+07,1.770000000000000000e+02
1.948051000000000000e+07,1.630000000000000000e+02
1.948051100000000000e+07,1.510000000000000000e+02
1.948051200000000000e+07,1.570000000000000000e+02
1.948051300000000000e+07,1.500000000000000000e+02
1.948051400000000000e+07,1.520000000000000000e+02
1.948051500000000000e+07,1.880000000000000000e+02
1.948051600000000000e+07,1.980000000000000000e+02
1.948051700000000000e+07,2.050000000000000000e+02
1.948051800000000000e+07,2.220000000000000000e+02
1.948051900000000000e+07,2.320000000000000000e+02
1.948052000000000000e+07,1.850000000000000000e+02
1.948052100000000000e+07,1.810000000000000000e+02
1.948052200000000000e+07,1.540000000000000000e+02
1.948052300000000000e+07,1.540000000000000000e+02
1.948052400000000000e+07,1.460000000000000000e+02
1.948052500000000000e+07,1.810000000000000000e+02
1.948052600000000000e+07,1.450000000000000000e+02
1.948052700000000000e+07,1.740000000000000000e+02
1.948052800000000000e+07,1.460000000000000000e+02
1.948052900000000000e+07,1.480000000000000000e+02
1.948053000000000000e+07,1.340000000000000000e+02
1.948053100000000000e+07,1.200000000000000000e+02
1.948060100000000000e+07,1.390000000000000000e+02
1.948060200000000000e+07,1.250000000000000000e+02
1.948060300000000000e+07,1.230000000000000000e+02
1.948060400000000000e+07,1.270000000000000000e+02
1.948060500000000000e+07,1.380000000000000000e+02
1.948060600000000000e+07,1.740000000000000000e+02
1.948060700000000000e+07,2.030000000000000000e+02
1.948060800000000000e+07,2.430000000000000000e+02
1.948060900000000000e+07,2.050000000000000000e+02
1.948061000000000000e+07,1.850000000000000000e+02
1.948061100000000000e+07,2.000000000000000000e+02
1.948061200000000000e+07,2.000000000000000000e+02
1.948061300000000000e+07,1.930000000000000000e+02
1.948061400000000000e+07,1.690000000000000000e+02
1.948061500000000000e+07,1.660000000000000000e+02
1.948061600000000000e+07,1.570000000000000000e+02
1.948061700000000000e+07,1.880000000000000000e+02
1.948061800000000000e+07,1.870000000000000000e+02
1.948061900000000000e+07,1.700000000000000000e+02
1.948062000000000000e+07,1.440000000000000000e+02
1.948062100000000000e+07,1.440000000000000000e+02
1.948062200000000000e+07,1.680000000000000000e+02
1.948062300000000000e+07,1.570000000000000000e+02
1.948062400000000000e+07,1.750000000000000000e+02
1.948062500000000000e+07,1.920000000000000000e+02
1.948062600000000000e+07,1.960000000000000000e+02
1.948062700000000000e+07,1.970000000000000000e+02
1.948062800000000000e+07,1.640000000000000000e+02
1.948062900000000000e+07,1.460000000000000000e+02
1.948063000000000000e+07,1.200000000000000000e+02
1.948070100000000000e+07,1.290000000000000000e+02
1.948070200000000000e+07,1.270000000000000000e+02
1.948070300000000000e+07,1.620000000000000000e+02
1.948070400000000000e+07,1.760000000000000000e+02
1.948070500000000000e+07,1.720000000000000000e+02
1.948070600000000000e+07,1.380000000000000000e+02
1.948070700000000000e+07,1.510000000000000000e+02
1.948070800000000000e+07,1.590000000000000000e+02
